50.765,49.569,47.574,46.61,46.536,56.574,62.9,75.509,82.029,96.95,109.921,125.793,130.205,163.264,49.992,51.224,54.823,63.665,84.137,97.061,103.388,102.826,105.801,111.981,97.074,55.084,58.608,175.199,169.891,190.305,191.43,197.631,197.091,185.114,173.633,166.948,160.169,150.625,65.285,65.183,67.413,69.764,64.918,76.591,79.486,95.782,121.22,120.767,127.974,137.814,14.973,9.677,0,14.635,24.104,32.714,40.781,25.828,22.478,39.289,43.496,51.664,70.694,27.389,63.429,55.213,47.331,31.275,22.075,20.741,23.207,35.451,60.652,60.971,61.082,60.133,55.823,53.512,61.296,61.257,45.466,42.738,42.445,41.397,74.913,75.878,77.212,48.081,40.559,27.29,135.535,144.684,156.645,157.734,159.836,28.218,50.045,65.462,80.236,97.326,124.927,149.825,163.652,172.691,189.144,29.716,26.297,42.863,74.06,85.042,67.284,136.252,107.369,94.644,15.871,29.082,18.587,21.336,37.564,52.89,79.586,97.417,86.979,65.442,78.06,107.379,120.809,149.306,161.471,178.103,141.019,173.625,184.833,197.429,198.785,59.32,71.542,76.562,83.688,104.838,119.566,129.46,134.994,144.955,162.89,170.23,199.219,209.316,225.051,228.084,240.248,41.531,38.624,32.655,33.937,36.555,45.174,42.038,39.278,44.891,51.565,60.465,62.815,69.089,69.395,80.653,78.996,97.114,117.69,120.895,206.616,221.677,225.957,237.99,242.239,246.275,196.874,193.588,180.238,170.924,150.073,139.33,129.664,136.582,149.718,152.361
37.38,36.805,35.978,36.8,37.968,52.002,58.998,72.613,79.498,95.712,109.095,125.942,130.315,163.387,35.584,37.594,41.682,51.929,74.744,89.218,95.943,96.235,98.469,105.087,89.232,40.602,44.989,171.539,166.032,187.096,188.226,199.802,199.158,186.076,173.584,165.941,159.119,147.761,65.674,67.39,72.381,76.778,52.87,65.298,69.798,87.202,113.231,112.925,119.623,128.703,29.415,24.3,14.635,0,9.521,18.626,29.022,19.401,19.663,46.223,50.598,59.923,79.158,31.92,49.73,44.209,37.074,20.003,8.803,7.501,13.739,29.264,46.062,46.343,46.55,45.852,42.102,40.105,46.817,46.623,32.215,28.985,28.391,27.003,69.496,69.201,68.55,58.978,52.736,41.595,121.826,131.29,143.806,145.728,148.509,32.124,56.567,71.925,86.34,103.585,132.648,157.839,172.324,181.799,197.835,20.892,26.134,30.897,59.948,71.441,52.882,122.314,93.432,80.923,30.435,43.466,32.957,35.755,51.76,67.306,94.062,111.72,101.412,51.112,63.698,92.994,106.575,135.098,147.203,163.718,130.187,162.846,173.781,185.896,187.184,46.346,59.709,65.266,71.629,93.198,108.545,119.335,125.45,135.713,153.935,161.512,189.951,200.423,216.785,220.271,232.974,26.947,24.025,18.02,19.946,21.953,30.619,27.817,26.233,36.921,45.266,55.96,59.725,68.388,70.394,85.045,85.137,103.382,124.395,127.531,192.719,208.356,212.844,225.432,230.338,235.527,208.738,205.705,192.534,183.453,163.787,153.602,144.232,151.216,164.224,166.781
28.647,28.629,28.891,31.273,33.433,49.831,57.051,71.003,78,94.83,108.336,125.679,129.996,162.898,26.81,30.033,34.667,46.234,70.761,86.287,93.242,94.175,95.828,102.712,86.303,31.638,37.291,171.061,165.44,186.868,187.998,202.989,202.284,188.555,175.47,167.243,160.422,147.926,66.405,69.235,75.825,81.387,44.998,57.84,63.456,81.443,107.673,107.467,113.787,122.324,38.713,33.781,24.104,9.521,0,9.612,24.359,21.599,24.25,53.309,57.645,67.302,86.412,38.604,41.863,39.498,33.47,17.203,7.521,5.553,12.615,27.467,36.838,36.88,37.029,36.417,33.05,31.318,37.303,37.225,23.702,20.059,19.194,17.544,66.217,65.037,62.971,67.447,61.702,51.11,112.612,122.235,135.051,137.464,140.656,36.62,61.293,76.281,90.264,107.422,137.22,162.497,177.369,187.107,202.832,18.116,29.023,23.695,51.458,63.507,44.004,113.868,85.037,72.811,39.942,52.672,42.197,45.011,60.813,76.486,103.272,120.759,110.576,41.647,54.213,83.496,97.125,125.652,137.735,154.215,122.687,155.307,166.057,177.866,179.112,37.833,51.914,57.806,63.566,85.301,100.992,112.328,118.8,129.223,147.573,155.281,183.309,193.999,210.729,214.495,227.519,17.433,14.52,8.666,12.642,12.451,21.561,19.557,20.067,35.456,44.657,56.227,60.849,70.83,73.825,90.17,91.188,109.345,130.469,133.554,184.256,200.434,205.107,218.17,223.622,229.733,215.875,213.023,199.993,191.087,172.312,162.59,153.529,160.662,173.745,176.298
19.036,19.193,20.25,24.028,27.075,45.111,52.347,66.349,73.351,90.577,104.091,121.794,126.037,158.656,22.375,28.076,33.335,46.279,72.264,88.705,95.823,97.383,98.446,105.538,88.722,26.331,34.617,175.363,169.655,191.355,192.483,210.15,209.403,195.229,181.722,173.058,166.254,152.857,64.1,67.995,76.125,82.86,35.612,48.611,54.888,73.181,99.453,99.317,105.365,113.547,46.729,42.317,32.714,18.626,9.612,0,27.179,29.807,33.246,62.745,67.061,76.784,95.84,47.997,38.667,41.076,36.63,22.875,16.378,12.032,14.221,24.526,30.455,29.354,28.731,27.425,23.512,21.707,28.792,30.078,14.149,10.456,9.775,8.948,60.105,58.168,54.967,77.058,71.226,59.979,103.202,112.719,125.449,127.88,131.173,39.215,63.232,77.548,90.887,107.795,138.224,163.501,178.773,188.795,204.121,15.804,30.644,15.162,46.716,59.652,38.499,108.643,80.071,68.5,48.56,60.366,50.057,52.873,68.155,83.993,110.762,127.844,117.946,32.748,45.373,74.69,88.1,116.605,128.758,145.404,113.339,145.928,156.609,168.327,169.563,28.241,42.538,48.576,54.061,75.83,91.639,103.217,109.872,120.371,138.774,146.552,174.331,185.133,202.062,205.994,219.211,10.182,7.95,6.612,14.301,6.535,16.72,17.373,21.604,40.487,50.01,61.978,67.16,77.931,81.525,98.731,100.179,118.264,139.411,142.468,178.828,195.935,200.903,214.681,220.913,228.244,219.802,217.202,204.386,195.744,178.369,169.508,161.161,168.766,182.374,185.067
39.821,42.244,45.685,50.782,54.15,72.269,79.512,93.519,100.524,117.716,131.236,148.878,153.14,185.813,19.113,14.013,15.298,23.007,46.412,62.058,69.079,70.341,71.683,78.668,62.074,23.567,20.221,148.189,142.477,164.197,165.324,185.228,184.408,169.579,155.582,146.518,139.739,125.822,90.408,93.528,100.123,105.336,57.262,70.452,78.937,97.609,123.68,123.702,129.034,136.02,55.284,49.141,40.781,29.022,24.359,27.179,0,18.145,24.008,51.136,54.785,64.701,82.076,37.88,24.923,15.283,9.457,9.507,20.246,29.686,36.939,50.946,29.911,33.709,36.779,39.634,41.226,41.589,37.905,32.636,37.193,32.802,30.571,26.934,87.055,84.685,80.193,69.557,67.064,63.107,113.213,124.108,138.881,144.024,149.048,60.476,85.151,100.33,114.472,131.666,161.231,186.479,201.148,210.715,226.645,41.65,53.284,41.18,36.665,45.464,32.565,96.969,68.342,55.192,54.216,69.127,58.914,61.495,77.817,92.447,118.612,136.968,126.14,43.234,53.567,80.365,94.82,122.711,134.058,149.206,132.788,164.76,174.653,185.019,186.059,48.326,63.796,70.415,73.508,94.858,111.394,124.343,131.784,142.494,160.961,168.947,195.531,206.785,224.434,228.91,242.661,23.871,22.675,20.57,12.914,22.243,19.053,13.6,5.953,14.625,23.994,36.081,41.96,53.967,59,78.809,82.503,99.712,120.646,123.51,166.988,181.188,185.319,197.209,201.622,206.506,237.389,234.218,220.93,211.674,190.501,178.815,167.721,173.068,183.633,185.401
47.715,48.711,50.006,52.86,54.99,70.675,77.8,91.588,98.527,114.947,128.368,145.305,149.673,182.731,34.3,31.599,33.442,39.397,58.331,71.411,77.874,77.678,80.333,86.706,71.424,39.426,38.277,152.202,146.718,167.719,168.849,181.49,180.801,167.295,154.512,146.673,139.849,128.361,85.076,86.675,91.059,94.622,65.054,78.217,84.668,102.853,129.114,128.938,135.118,143.349,39.047,32.716,25.828,19.401,21.599,29.807,18.145,0,5.88,35.085,39.14,49.136,67.59,20.759,43.032,30.453,22.24,10.441,14.094,24.534,32.222,47.936,45.822,48.421,50.437,51.847,50.939,50.116,51.247,47.844,43.487,39.24,37.612,34.64,87.581,86.6,84.471,52.35,49.155,45.25,127.886,138.296,152.231,155.988,159.984,50.728,74.539,90.015,104.643,121.865,150.217,175.248,189.285,198.424,214.792,38.915,45.431,44.853,54.703,63.505,49.945,114.969,86.429,73.232,37.128,52.362,42.581,44.962,61.09,75.157,100.99,119.496,108.542,56.39,68.035,96.202,110.491,138.758,150.387,165.977,142.615,175.089,185.532,196.763,197.921,56.995,71.956,78.182,83.037,104.832,120.94,132.864,139.635,150.157,168.571,176.357,204.053,214.906,231.869,235.78,248.931,32.694,30.175,24.696,19.634,28.584,31.715,26.479,19.842,19.066,26.339,36.604,40.348,49.493,52.235,68.925,70.642,88.619,109.771,112.802,184.82,198.448,202.351,213.593,217.211,220.634,222.279,218.849,205.393,195.909,173.532,161.243,149.775,154.952,165.528,167.352
51.775,52.409,53.125,55.291,57.009,71.662,78.659,92.243,99.107,115.172,128.496,145.136,149.525,182.627,39.918,37.465,39.305,44.831,62.498,74.73,80.971,80.348,83.366,89.507,74.742,45.088,44.156,153.44,148.046,168.759,169.887,180.143,179.497,166.455,154.103,146.686,139.871,129.212,84.635,85.678,89.211,92.119,68.827,81.857,87.705,105.632,131.83,131.597,138.004,146.57,34.532,28.191,22.478,19.663,24.25,33.246,24.008,5.88,0,30.078,34.267,44.196,62.953,15.432,48.908,35.78,27.508,16.13,16.897,26.039,33.275,48.911,51.457,53.85,55.663,56.78,55.355,54.277,56.407,53.359,47.266,43.176,41.736,39.007,89.055,88.51,87.098,46.738,43.309,39.669,133.082,143.363,157.072,160.464,164.177,49.114,72.226,87.696,102.425,119.584,147.4,172.303,186.084,195.052,211.566,40.302,44.721,47.931,60.583,69.299,55.769,120.733,92.239,79.022,32.11,47.424,37.965,40.208,56.128,69.858,95.487,114.058,103.046,61.471,73.316,101.699,115.936,144.264,155.951,171.632,146.538,179.094,189.676,201.132,202.322,61.084,75.752,81.822,87.098,108.902,124.84,136.449,143.014,153.458,171.817,179.531,207.509,218.234,234.978,238.717,251.677,37.351,34.681,28.843,24.697,32.939,37.038,31.963,25.618,23.204,29.131,38.164,41.043,48.886,50.732,66.004,66.971,85.105,106.238,109.315,190.501,203.904,207.722,218.733,222.077,225.009,217.804,214.273,200.756,191.185,168.305,155.74,144.078,149.14,159.649,161.473
81.592,81.913,81.943,83.003,83.916,95.728,102.16,114.776,121.247,135.809,148.557,163.846,168.254,201.14,69.097,65.148,65.594,66.672,75.045,81.426,85.942,83.015,87.809,92.245,81.433,74.087,70.878,145.284,140.478,159.284,160.381,159.555,159.096,148.173,137.941,132.64,126.024,119.729,103.807,102.737,102.539,102.167,98.304,111.113,116.021,133.33,159.237,158.881,165.736,174.924,40.515,36.628,39.289,46.223,53.309,62.745,51.136,35.085,30.078,0,4.375,14.121,33.103,14.771,75.248,57.829,50.393,45.385,46.45,53.625,59.503,73.913,80.515,83.425,85.522,86.828,85.364,84.154,86.327,82.755,76.888,72.952,71.64,69.03,113.963,114.507,114.663,19.672,21.852,32.847,162.97,173.362,187.149,190.433,193.917,66.436,84.435,98.892,113.427,129.661,153.897,177.591,189.65,197.443,214.651,66.668,65.572,76.778,87.073,93.353,83.691,143.399,116.061,102.777,35.048,46.269,42.079,42.546,53.075,61.304,82.367,101.07,89.689,91.451,103.108,131.06,145.417,173.567,185.059,200.334,175.99,208.615,219.35,231.016,232.229,90.886,105.222,111.08,116.804,138.575,154.298,165.448,171.66,181.937,200.153,207.711,236.169,246.642,262.924,266.288,278.786,67.429,64.745,58.83,54.657,62.974,66.792,61.489,54.385,42.668,41.548,42.148,40.028,39.07,35.78,41.879,39.716,57.878,78.617,81.8,211.397,222.117,225.064,233.87,234.923,234.179,212.221,207.917,194.055,183.869,156.545,140.886,126.436,128.91,136.31,137.325
85.877,86.238,86.305,87.379,88.283,99.993,106.391,118.938,125.377,139.819,152.509,167.673,172.078,204.916,72.971,68.776,69.013,69.478,76.49,81.965,86.181,82.95,87.952,92.098,81.97,77.912,74.329,143.28,138.572,157.061,158.151,155.891,155.454,144.805,134.866,129.861,123.293,117.63,107.765,106.538,106.023,105.338,102.635,115.462,120.395,137.702,163.602,163.243,170.106,179.3,44.03,40.446,43.496,50.598,57.645,67.061,54.785,39.14,34.267,4.375,0,10.007,28.779,19.066,78.619,60.771,53.551,49.36,50.745,57.998,63.871,78.241,84.339,87.368,89.551,90.953,89.601,88.429,90.38,86.653,81.199,77.242,75.906,73.258,118.251,118.839,119.034,17.814,21.975,35.233,166.984,177.435,191.307,194.691,198.227,70.412,87.907,102.192,116.647,132.732,156.505,180.003,191.827,199.457,216.727,71.034,69.751,81.137,90.417,96.288,87.289,145.959,118.878,105.627,38.477,48.883,45.382,45.66,55.279,62.547,82.572,101.151,89.788,95.529,107.102,134.905,149.29,177.377,188.812,203.977,180.331,212.952,223.67,235.3,236.507,95.177,109.555,115.429,121.113,142.891,158.638,169.813,176.034,186.312,204.528,212.085,240.543,251.017,267.295,270.651,283.135,71.608,68.948,63.07,58.754,67.196,70.807,65.456,58.236,45.632,43.745,43.193,40.421,38.028,33.923,38.14,35.51,53.623,74.304,77.493,213.559,223.827,226.632,235.079,235.776,234.476,213.114,208.702,194.814,184.555,156.597,140.46,125.55,127.51,134.234,135.065
95.672,95.927,95.799,96.587,97.289,108.213,114.414,126.611,132.897,146.822,159.27,173.953,178.341,210.978,82.965,78.673,78.774,78.668,83.827,87.736,91.368,87.574,92.943,96.489,87.74,87.893,84.108,143.167,138.725,156.326,157.396,150.734,150.381,140.714,131.751,127.662,121.258,117.373,114.635,112.854,111.318,109.708,112.297,125.036,129.669,146.755,172.518,172.122,179.118,188.507,49.976,47.327,51.664,59.923,67.302,76.784,64.701,49.136,44.196,14.121,10.007,0,19.248,28.874,88.334,70.127,63.129,59.367,60.528,67.383,72.941,86.888,94.319,97.373,99.555,100.929,99.479,98.245,100.381,96.651,90.932,87.029,85.741,83.147,126.573,127.456,128.091,13.249,21.405,38.616,176.99,187.432,201.264,204.534,207.951,77.499,93.251,106.951,121.109,136.707,159.123,182.044,193.23,200.429,217.831,80.051,77.636,90.655,100.099,105.567,97.159,154.734,127.997,114.8,44.317,52.366,50.72,50.492,57.599,62.407,79.77,97.923,86.684,105.524,117.11,144.888,159.28,187.345,198.753,213.854,189.936,222.576,233.359,245.09,246.311,104.96,119.207,125.004,130.844,152.599,168.254,179.252,185.345,195.556,213.71,221.207,249.821,260.198,276.301,279.521,291.836,81.547,78.866,72.945,68.74,77.094,80.812,75.463,68.228,55.066,52.379,50.271,46.515,41.478,35.704,33.713,28.685,46.128,66.222,69.447,221.727,231.287,233.855,241.683,241.738,239.376,211.35,206.699,192.774,182.371,153.074,135.965,120.163,121.105,126.575,127.09
114.644,115.014,115,115.835,116.519,127.138,133.217,145.158,151.32,164.788,176.988,191.161,195.523,227.882,100.793,95.852,95.379,93.541,94.324,94.891,97.24,92.437,98.378,100.626,94.891,105.561,100.743,137.615,133.737,149.462,150.482,136.258,136.039,128.059,120.878,118.482,112.477,111.968,132.571,130.295,127.73,125.086,131.407,144.205,148.916,165.986,191.715,191.307,198.338,207.754,67.699,65.733,70.694,79.158,86.412,95.84,82.076,67.59,62.953,33.103,28.779,19.248,0,47.844,104.694,85.57,79.302,77.582,79.52,86.609,92.184,106.029,111.953,115.342,117.773,119.424,118.308,117.186,118.667,114.49,109.978,106.012,104.655,101.959,145.535,146.559,147.325,25.672,35.567,54.586,195.059,205.694,219.811,223.416,227.006,95.775,109.856,122.803,136.504,151.393,171.828,193.767,203.914,210.391,227.921,99.287,96.436,109.846,116.266,120.405,114.111,167.832,142.213,129.26,62.083,67.805,67.946,67.29,71.537,72.831,84.937,101.678,91.021,123.876,135.188,162.437,176.896,204.706,215.897,230.586,209.089,241.717,252.449,264.059,265.26,123.947,138.325,144.171,149.891,171.67,187.399,198.476,204.59,214.804,232.954,240.445,269.069,279.442,295.514,298.693,310.938,100.222,97.607,91.791,87.217,95.889,99.035,93.575,86.08,70.979,66.549,61.537,56.288,47.215,39.494,25.711,16.056,29.518,48.114,51.354,232.936,240.692,242.681,249.029,247.633,242.975,216.501,211.428,197.523,186.924,155.265,136.326,118.77,117.216,119.188,118.752
66.821,67.177,67.345,68.696,69.849,82.667,89.34,102.38,109.031,124.249,137.277,153.177,157.589,190.641,55.044,51.806,52.889,55.963,68.787,78.105,83.541,81.697,85.697,91.036,78.115,60.141,58.023,149.894,144.775,164.602,165.719,170.273,169.724,157.753,146.454,140.092,133.346,124.852,92.671,92.456,93.844,94.922,83.58,96.439,101.599,119.118,145.146,144.832,151.54,160.531,33.241,27.824,27.389,31.92,38.604,47.997,37.88,20.759,15.432,14.771,19.066,28.874,47.844,0,62.603,46.838,38.83,31.19,31.682,39.197,45.469,60.384,66.551,69.166,71.073,72.205,70.606,69.382,71.83,68.604,62.134,58.183,56.87,54.28,100.677,100.837,100.469,31.72,29.686,31.752,148.506,158.795,172.458,175.663,179.162,55.545,76.003,91.097,105.86,122.632,148.661,173.024,185.946,194.329,211.248,52.663,53.345,62.165,74.426,81.913,70.326,132.85,104.847,91.535,28.731,42.982,35.837,37.224,51.108,62.563,86.51,105.322,94.042,76.903,88.713,116.961,131.245,159.517,171.134,186.66,161.288,193.901,204.606,216.246,217.458,76.118,90.502,96.406,102.048,123.826,139.592,150.858,157.175,167.506,185.774,193.385,221.696,232.252,248.693,252.19,264.859,52.734,50.023,44.073,40.121,48.232,52.406,47.231,40.472,32.109,33.958,38.697,39.011,42.802,42.254,53.735,53.241,71.491,92.48,95.621,201.879,213.971,217.36,227.285,229.482,230.559,213.09,209.167,195.444,185.543,160.438,146.376,133.401,137.34,146.554,148.047
39.4,43.35,49.034,56.092,60.467,79.465,86.263,99.642,106.367,123.843,137.06,155.178,159.209,190.799,16.431,12.205,9.715,15.94,40.96,58.724,65.865,69.357,68.443,75.798,58.742,14.114,4.854,148.276,142.38,164.631,165.733,194.929,193.958,177.682,162.389,151.926,145.371,128.601,100.904,105.674,114.577,121.524,53.109,64.65,75.502,93.623,118.285,118.595,122.51,127.451,78.354,72.505,63.429,49.73,41.863,38.667,24.923,43.032,48.908,75.248,78.619,88.334,104.694,62.603,0,20.083,25.392,33.46,41.403,47.267,52.437,62.263,15.621,21.384,26.036,31.247,37.26,39.586,27.536,19.319,40.097,37.125,34.988,32.214,90.367,86.28,78.803,94.129,91.959,87.543,93.564,105.079,120.968,128.204,134.733,77.601,101.863,116.203,129.4,146.181,176.783,202.042,217.399,227.453,242.717,54.294,69.22,46.528,11.839,21.713,11.028,72.855,44.001,31.226,78.01,92.43,81.989,84.695,100.984,116.106,142.583,160.697,150.062,31.742,37.189,59.378,73.795,100.673,111.489,125.899,120.508,151.116,160.053,169.014,169.87,44.375,58.114,64.614,64.499,83.668,100.19,114.304,122.546,133.264,151.427,159.57,184.159,195.872,214.335,219.577,234.059,29.356,30.823,33.999,29.789,32.148,22.018,22.321,24.341,33.73,39.776,49.668,56.385,69.439,76.113,97.648,102.97,119.082,139.417,142.067,143.191,158.662,163.259,176.393,182.286,189.762,257.696,254.879,241.856,232.93,213.43,202.611,192.104,197.786,208.552,210.322
50.071,53.235,57.663,63.584,67.346,85.974,93.161,107.095,114.062,131.415,144.901,162.721,166.932,199.373,25.469,16.94,12.876,9.157,31.351,47.654,54.801,56.7,57.43,64.585,47.67,27.491,17.422,135.427,129.631,151.606,152.727,177.075,176.165,160.484,145.76,135.97,129.276,114.01,105.019,108.44,115.32,120.618,66.524,79.223,88.907,107.529,133.128,133.284,137.968,143.949,69.253,62.973,55.213,44.209,39.498,41.076,15.283,30.453,35.78,57.829,60.771,70.127,85.57,46.838,20.083,0,8.278,24.315,35.477,44.9,51.992,65.423,32.41,37.725,41.903,46.173,49.989,51.248,43.306,36,48.655,44.563,42.218,38.629,99.716,96.729,91.042,77.295,76.503,75.418,113.593,125.049,140.778,147.529,153.609,75.757,100.433,115.604,129.715,146.896,176.512,201.761,216.424,225.973,241.923,56.27,68.496,53.714,30.982,35.529,30.802,86.024,58.267,44.965,67.573,82.772,72.838,75.297,91.501,105.587,131.256,149.838,138.817,48.336,56.098,79.459,93.877,120.637,131.307,145.379,138.602,169.799,179.07,188.451,189.355,57.406,72.502,79.186,80.731,101.117,117.752,131.426,139.338,150.094,168.452,176.545,202.044,213.587,231.73,236.64,250.805,35.335,35.088,34.652,27.398,35.278,28.533,24.596,19.719,15.161,19.748,29.77,36.454,49.473,56.04,77.581,83.084,99.028,119.335,121.986,155.176,168.137,171.945,183.166,187.046,191.404,252.079,248.798,235.429,226.055,203.983,191.504,179.556,184.047,193.319,194.678
48.42,51.109,54.849,60.135,63.565,81.726,88.968,102.975,109.979,127.173,140.693,158.33,162.594,195.27,25.548,18.067,16.244,17.392,37.685,52.817,59.783,60.917,62.375,69.309,52.832,28.946,21.573,138.75,133.032,154.773,155.9,176.887,176.037,160.92,146.702,137.445,130.682,116.486,99.738,102.705,108.96,113.809,65.605,78.662,87.596,106.284,132.229,132.296,137.41,144.031,61.167,54.864,47.331,37.074,33.47,36.63,9.457,22.24,27.508,50.393,53.551,63.129,79.302,38.83,25.392,8.278,0,17.086,28.542,38.635,46.085,60.342,34.771,39.455,43.135,46.701,49.271,49.986,44.414,38.024,46.176,41.846,39.564,35.909,96.419,93.931,89.129,69.675,68.516,67.14,117.647,128.864,144.159,150.109,155.639,69.016,93.597,108.892,123.176,140.401,169.698,194.903,209.389,218.818,234.901,51.021,62.151,50.461,37.033,43.149,35.154,94.047,66.044,52.728,59.367,74.596,64.735,67.161,83.325,97.335,122.978,141.565,130.54,49.675,58.849,83.989,98.479,125.795,136.766,151.287,139.923,171.585,181.202,191.111,192.086,56.551,71.957,78.625,81.112,102.117,118.731,132.004,139.643,150.383,168.823,176.857,203.02,214.4,232.256,236.903,250.814,32.732,31.823,30.024,22.371,31.547,27.009,22.023,15.177,8.378,16.129,27.856,34.144,46.721,52.498,73.298,77.99,94.566,115.222,117.982,163.37,176.414,180.215,191.354,195.067,199.014,244.187,240.848,227.443,218.022,195.749,183.226,171.31,175.89,185.38,186.824
39.086,40.652,42.892,46.862,49.656,66.828,74.071,88.059,95.066,111.982,125.494,142.874,147.188,180.069,23.859,21.613,24.171,32.448,54.771,69.598,76.449,77.143,79.011,85.793,69.613,28.99,28.625,153.862,148.238,169.683,170.813,187.299,186.545,172.365,158.943,150.448,143.634,130.803,83.529,86.1,91.979,96.723,56.671,69.938,77.267,95.748,122.002,121.914,127.733,135.452,45.804,39.69,31.275,20.003,17.203,22.875,9.507,10.441,16.13,45.385,49.36,59.367,77.582,31.19,33.46,24.315,17.086,0,11.483,21.952,29.649,44.649,35.382,38.044,40.216,41.935,41.727,41.295,41.087,37.425,35.396,30.986,29.077,25.767,82.696,80.998,77.719,62.786,59.391,54.097,117.626,128.137,142.275,146.423,150.752,51.945,76.511,91.815,106.13,123.363,152.611,177.818,192.327,201.792,217.837,35.281,45.241,37.937,44.906,54.56,39.702,106.055,77.311,64.27,44.873,59.689,49.437,52.035,68.365,83.099,109.374,127.657,116.886,46.296,57.742,85.778,100.085,128.33,139.948,155.544,133.748,166.079,176.34,187.294,188.416,48.209,63.485,69.902,74.126,95.84,112.138,124.47,131.518,142.134,160.595,168.472,195.744,206.766,224.021,228.172,241.591,23.38,21.194,16.71,10.058,19.945,21.466,16.104,9.523,18.259,27.551,39.318,44.316,55.114,59.012,77.239,79.757,97.498,118.614,121.586,176.204,190.628,194.796,206.715,211.074,215.718,227.948,224.751,211.448,202.178,181.05,169.532,158.694,164.339,175.412,177.354
35.144,35.567,36.26,38.795,40.9,56.907,64.088,77.974,84.95,101.608,115.085,132.263,136.605,169.584,28.174,29.205,33.06,43.126,66.221,81.052,87.874,88.44,90.427,97.162,81.067,33.363,36.605,164.619,159.043,180.33,181.46,195.549,194.852,181.223,168.26,160.18,153.356,141.222,72.506,74.812,80.503,85.281,51.988,64.975,70.885,88.933,115.172,114.973,121.259,129.708,37.042,31.395,22.075,8.803,7.521,16.378,20.246,14.094,16.897,46.45,50.745,60.528,79.52,31.682,41.403,35.477,28.542,11.483,0,10.943,18.777,34.296,39.226,40.309,41.231,41.45,39.081,37.723,41.731,40.285,30.473,26.503,25.25,22.891,73.57,72.51,70.481,61.488,56.413,47.686,117.987,127.908,141.135,144.018,147.488,40.474,65.072,80.351,94.649,111.881,141.177,166.397,180.972,190.497,206.477,25.086,33.807,31.071,51.993,63.069,45.387,114.189,85.304,72.63,37.214,51.148,40.662,43.402,59.634,74.929,101.57,119.481,108.992,46.47,58.805,87.85,101.772,130.276,142.219,158.41,129.714,162.297,172.948,184.567,185.784,44.437,58.914,64.941,70.376,92.164,108.015,119.554,126.124,136.58,154.952,162.684,190.615,201.355,218.154,221.959,235.015,21.842,18.955,12.737,11.905,16.996,23.76,20.076,17.532,29.22,38.089,49.372,53.741,63.45,66.329,82.694,83.866,101.989,123.126,126.198,184.566,199.879,204.29,216.736,221.556,226.739,217.496,214.433,201.235,192.111,172.03,161.397,151.493,157.982,170.254,172.572
30.208,29.416,28.478,29.524,30.992,46.145,53.287,67.123,74.085,90.683,104.153,121.32,125.661,158.644,31.915,35.524,40.206,51.76,76.093,91.419,98.326,99.094,100.899,107.722,91.434,36.574,42.742,175.539,169.954,191.264,192.395,205.911,205.238,191.827,179.014,171.039,164.215,152.165,61.636,64.161,70.437,75.868,45.396,57.797,62.415,79.966,106.067,105.79,112.385,121.341,34.723,30.304,20.741,7.501,5.553,12.032,29.686,24.534,26.039,53.625,57.998,67.383,86.609,39.197,47.267,44.9,38.635,21.952,10.943,0,7.834,23.437,41.467,41.006,40.681,39.445,35.132,32.949,40.792,41.541,24.969,22.02,21.712,20.881,63.147,62.473,61.343,66.437,60.032,48.031,114.888,124.19,136.516,138.283,141.014,31.077,55.758,70.781,84.819,101.996,131.718,156.991,171.837,181.562,197.303,14.395,23.6,23.398,56.621,68.861,48.951,118.987,90.2,78.098,36.554,48.45,38.085,40.904,56.374,72.161,98.95,116.216,106.185,44.776,57.401,86.716,100.079,128.569,140.745,157.424,122.687,155.346,166.281,178.414,179.706,39.034,52.222,57.765,64.168,85.71,101.044,111.869,118.036,128.33,146.582,154.188,182.548,193.063,209.511,213.071,225.871,21.477,18.715,13.545,18.194,16.73,26.498,24.946,25.583,40.042,49.012,60.31,64.605,74.024,76.531,91.926,92.324,110.555,131.608,134.731,189.343,205.737,210.462,223.626,229.146,235.284,210.433,207.616,194.618,185.758,167.347,157.975,149.308,156.779,170.347,173.057
